Case,gate length,Theta,Phi,dt,combination,total time,computing time
case1,1,1.686615019691985,4.207963617691784,2.6,[-1],2.6,23831.07167863846
case2,1,1.7911720947766203,5.780081379935344,2.6,[-1],2.6,19778.474863529205
case3,18,1.6168753065814339,1.1174703484441835,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 1]",46.800000000000004,71.40340757369995
case4,26,1.9489734371524636,6.1372809858101345,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2, 1, 4, 2, 0]",67.60000000000001,4386.6997191905975
case5,18,1.6639608771172045,2.2189473299848763,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,14.03861689567566
case6,18,1.7616407082968863,2.462604687440698,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,8.510024070739746
case7,26,1.9950072968561408,1.1150884712149483,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4]",67.60000000000001,3986.2909054756165
case8,1,1.6289836442767098,4.3804838890363555,2.6,[-1],2.6,19332.975753307343
case9,18,1.6363561237881514,3.072070103093347,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3]",46.800000000000004,9.948346138000488
case10,1,1.594837251623613,6.011926899056384,2.6,[-1],2.6,22576.002007484436
case11,26,1.9251543025124922,1.403655694625981,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2, 3, 1, 2, 3]",67.60000000000001,13156.700365304947
case12,1,1.784298280126755,3.573974732307439,2.6,[-1],2.6,19789.90116071701
case13,1,1.8250841502099853,2.660705423277643,2.6,[-1],2.6,19738.737594366074
case14,27,2.0327292376688155,4.998504868187391,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1, 0, 3, 3, 0]",70.2,10051.65703368187
case15,19,1.629069448071089,2.009852463937526,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3, 4, 4, 4, 1, 3, 3]",49.4,222.05980777740479
