Case,gate length,Theta,Phi,Omega,dt,combination,total time,computing time
case1,19,1.5707963267948966,4.386558294086915,0.36557748305523313,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 4, 2, 4, 4, 1, 1, 3]",49.4,288.7476782798767
case2,18,1.5707963267948966,0.4598064414758826,3.9177687649273802,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1]",46.800000000000004,22.123695373535156
case3,18,1.5707963267948966,4.351104406923426,1.1537206822867894,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,75.08880710601807
case4,18,1.5707963267948966,2.8974768219968685,5.486995412552035,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3]",46.800000000000004,24.441444396972656
case5,18,1.5707963267948966,1.3440229915797959,1.5431001589407332,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3]",46.800000000000004,20.494376182556152
case6,19,1.5707963267948966,1.4663350965614592,0.5406058627311515,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 1, 2]",49.4,64.66179966926575
case7,18,1.5707963267948966,1.6253306741222735,1.6746496192194094,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3]",46.800000000000004,18.83937668800354
case8,18,1.5707963267948966,4.158302013331125,5.292110601650851,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3]",46.800000000000004,28.039960145950317
case9,18,1.5707963267948966,2.0127027787989564,2.2214926256666065,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4]",46.800000000000004,28.723849534988403
case10,18,1.5707963267948966,4.930690506737823,2.121669727525321,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4]",46.800000000000004,27.756993770599365
case11,18,1.5707963267948966,1.0741478766693877,2.561829280394128,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,67.53943872451782
case12,18,1.5707963267948966,5.70638979918457,3.15344951766961,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",46.800000000000004,18.712990760803223
case13,18,1.5707963267948966,5.67779499302162,0.12101886330081212,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1]",46.800000000000004,18.811309814453125
case14,18,1.5707963267948966,1.495043637109146,1.0146366717942514,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3]",46.800000000000004,75.91949081420898
case15,19,1.5707963267948966,5.821972254026023,4.894938044374311,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2, 3, 2, 2, 4, 4, 1]",49.4,459.84188985824585
case16,18,1.5707963267948966,1.4615552374721668,0.6489744616508797,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2]",46.800000000000004,27.543334245681763
case17,18,1.5707963267948966,1.6207275763754785,4.321854391881442,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 1, 1, 3, 3, 2, 2, 4, 1]",46.800000000000004,87.26227188110352
case18,18,1.5707963267948966,1.4925948903988602,5.60637288778845,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3]",46.800000000000004,21.940226554870605
case19,18,1.5707963267948966,2.160558866385208,4.802513984001073,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4]",46.800000000000004,17.884033203125
 case20,1,1.5707963267948966,4.163749987239756,5.98510264060748,2.6,[-1],2.6,2872.019693136215
case21,18,1.5707963267948966,0.7631522849006238,0.03175586345000712,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1]",46.800000000000004,18.176886796951294
case22,1,1.5707963267948966,1.1746890761154176,5.940120023609379,2.6,[-1],2.6,2750.8027789592743
case23,19,1.5707963267948966,5.324392549190811,2.063940229384803,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 2, 1, 1, 1, 3, 2, 2]",49.4,336.9569766521454
case24,18,1.5707963267948966,0.49204668755523046,3.8315715215461905,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1]",46.800000000000004,30.515273809432983
case25,18,1.5707963267948966,0.6747572477510935,0.7306689175180088,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2]",46.800000000000004,30.089429140090942
case26,19,1.5707963267948966,1.6324936558552647,3.45077559947361,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 3, 1, 3, 3, 2, 2, 4]",49.4,286.32551312446594
case27,18,1.5707963267948966,6.266506867708542,0.8866485950818781,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2]",46.800000000000004,22.13870668411255
case28,1,1.5707963267948966,1.6815498815614502,4.4537688948542,2.6,[-1],2.6,2720.2643492221832
case29,18,1.5707963267948966,2.967649854179625,6.076952942571356,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1]",46.800000000000004,21.307103395462036
case30,1,1.5707963267948966,6.26972742675009,1.2466623631644962,2.6,[-1],2.6,2804.021773338318
case31,19,1.5707963267948966,4.912755737984027,0.5410471292784559,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 1, 2]",49.4,60.94045352935791
case32,18,1.5707963267948966,3.279174788344998,1.512926425766219,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3]",46.800000000000004,18.62613606452942
case33,18,1.5707963267948966,1.7809857543348928,4.581336197368206,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4]",46.800000000000004,22.443583250045776
case34,19,1.5707963267948966,0.37838026654629986,3.2806492197901456,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 0]",49.4,55.99781823158264
case35,18,1.5707963267948966,5.776243255960137,3.754444944818693,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1]",46.800000000000004,27.68126606941223
case36,18,1.5707963267948966,5.709752594226426,2.293996670095192,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4]",46.800000000000004,27.88740611076355
case37,18,1.5707963267948966,6.0408746070547625,2.4057627512757493,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4]",46.800000000000004,21.380546808242798
case38,18,1.5707963267948966,0.9730658538972095,5.642679472054474,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3]",46.800000000000004,20.972325086593628
case39,18,1.5707963267948966,0.134450839330284,5.888219788293224,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 1, 3]",46.800000000000004,84.70056343078613
case40,18,1.5707963267948966,1.16789027593768,5.658899753531474,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 4]",46.800000000000004,23.595354318618774
case41,18,1.5707963267948966,3.0205447244971197,0.01864195170863286,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1]",46.800000000000004,19.007437229156494
case42,1,1.5707963267948966,0.29092644527118905,5.995687363272073,2.6,[-1],2.6,2651.056594133377
case43,18,1.5707963267948966,3.0653320377203808,2.5167557844762083,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 3]",46.800000000000004,21.375279188156128
case44,19,1.5707963267948966,5.9475030158610975,0.21265145511846545,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 4, 2, 4, 4, 1, 1, 3]",49.4,251.9284210205078
case45,19,1.5707963267948966,0.7371947153335038,0.4881457507563242,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 3, 4, 4, 4, 1, 3, 3]",49.4,296.0628967285156
case46,18,1.5707963267948966,5.290833667289139,3.100758880749841,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",46.800000000000004,17.385563135147095
case47,19,1.5707963267948966,5.888548193913023,0.2541614819381149,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 4, 2, 4, 4, 1, 1, 3]",49.4,250.3453164100647
case48,18,1.5707963267948966,5.278165240912384,3.1338558859390804,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",46.800000000000004,17.679636001586914
case49,18,1.5707963267948966,4.910943281044862,3.045917284694231,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",46.800000000000004,21.75094962120056
case50,18,1.5707963267948966,1.8473154252378075,4.572428443907604,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4]",46.800000000000004,22.883256912231445
case51,19,1.5707963267948966,2.6157050712707846,1.7904319263556805,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 1, 4, 1, 1, 3, 3, 2]",49.4,250.45120668411255
case52,18,1.5707963267948966,1.8281546902475614,0.784865316663696,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2]",46.800000000000004,19.67320704460144
case53,18,1.5707963267948966,4.989610418654997,6.232435706742305,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1]",46.800000000000004,16.784163236618042
case54,18,1.5707963267948966,5.622651791986052,0.02921676428454806,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1]",46.800000000000004,17.760973691940308
case55,1,1.5707963267948966,5.4904023047803285,2.7759573165253655,2.6,[-1],2.6,2683.993059873581
case56,18,1.5707963267948966,6.046837721212678,3.9684418658989316,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1]",46.800000000000004,21.08631134033203
case57,18,1.5707963267948966,0.9708651339939061,2.940013942372639,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",46.800000000000004,22.56462788581848
case58,18,1.5707963267948966,4.437195774020791,5.350564111829661,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3]",46.800000000000004,26.970494031906128
case59,18,1.5707963267948966,1.4362467655508429,3.8447610159151164,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 1]",46.800000000000004,27.372774362564087
case60,1,1.5707963267948966,0.8197594797668153,6.0220297660836195,2.6,[-1],2.6,2676.1499536037445
case61,20,1.5707963267948966,3.3985538244169358,1.984423491163612,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3, 2, 0, 4, 1, 3, 3, 2, 2]",52.0,542.0993342399597
case62,18,1.5707963267948966,5.073047648341092,4.741646763520749,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4]",46.800000000000004,19.659043312072754
case63,18,1.5707963267948966,3.753173206497606,5.365538761363823,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3]",46.800000000000004,27.49573850631714
case64,18,1.5707963267948966,3.603950214519455,3.0194694602780916,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",46.800000000000004,22.863502025604248
case65,18,1.5707963267948966,3.1549581352939904,4.804943418385085,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 4]",46.800000000000004,18.170106410980225
case66,18,1.5707963267948966,1.0544081468142528,0.0147559645626203,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1]",46.800000000000004,18.86283278465271
case67,19,1.5707963267948966,2.754203377704893,1.7409776693176002,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 1, 4, 1, 1, 3, 3, 2]",49.4,407.25281405448914
case68,18,1.5707963267948966,3.164224856890409,5.410197374120396,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 3]",46.800000000000004,27.030314207077026
case69,18,1.5707963267948966,4.091746354293971,3.0974580093599173,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 2]",46.800000000000004,18.472875833511353
case70,18,1.5707963267948966,2.913767426382211,2.594841574935403,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 1, 1, 3, 3, 2, 2]",46.800000000000004,66.55416941642761
case71,18,1.5707963267948966,5.934225750493886,0.7076406040905349,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2]",46.800000000000004,27.039286613464355
